,sentence,log-prob-5gram_mean,log-prob-gpt2-xl_mean,log-prob-pcfg_mean,rating_arousal_mean,rating_conversational_mean,rating_sense_mean,rating_gram_mean,rating_frequency_mean,rating_imageability_mean,rating_others_thoughts_mean,rating_physical_mean,rating_places_mean,rating_valence_mean
50713,As for the real deal: taxes.,-2.3787553054946,-4.918187,-10.751805,2.5714285714286,2.9285714285714,5.5555555555556,5.0555555555556,2.7857142857143,2.6428571428571,2.125,1.5333333333333,1.2857142857143,2.1333333333333
50714,But it was a fun run.,-1.5935485618455,-3.926342,-7.6412885714286,4.1428571428571,5.6428571428571,6.8333333333333,6.3888888888889,5.4285714285714,3.8571428571429,4.375,3.7333333333333,3.0,5.2666666666667
50715,Observatories also stood at the ready.,-2.7912314704486,-4.7596006,-10.2235071428571,1.8571428571429,2.1764705882353,5.2777777777778,5.8333333333333,3.2352941176471,2.8125,1.75,3.5384615384615,3.0833333333333,2.9375
50716,"Boon Jin, you are the man!!!",-3.236453294754,-5.5885596,-13.082864,4.1333333333333,5.125,6.6363636363636,6.0909090909091,2.2631578947368,2.5,4.8125,1.7222222222222,1.4666666666667,4.8666666666667
50717,Gabrielle manages a successful private practice.,-2.7372091667993,-4.901394,-11.33155,2.2857142857143,5.0,7.0,7.0,4.3571428571429,4.5,4.4285714285714,2.875,3.1666666666667,5.4375
50718,Take 1 leaf of Aloe Vera.,-2.8403535336256,-4.48032,-13.0804914285714,1.8461538461538,2.5,6.6470588235294,6.4705882352941,2.6470588235294,4.5384615384615,1.5,5.7857142857143,2.0,3.1578947368421
50719,We need more female stage hypnotists.,-2.6618168552717,-4.847133,-11.5592957142857,3.0,3.8823529411765,6.2777777777778,6.5,3.2941176470588,3.625,3.5,2.3846153846154,1.75,3.25
50720,Think of it as fresh-flavor insurance.,-2.8233718425035,-4.251962,-11.6343571428571,2.9333333333333,3.0,4.1666666666667,6.5833333333333,2.1764705882353,1.9166666666667,1.7647058823529,1.6875,1.6875,2.5384615384615
50721,"Fairly sweet with solid, rounded body.",-3.4329885074071,-5.0285625,-13.53106375,2.6,3.3571428571429,5.8,5.7333333333333,2.4285714285714,4.2666666666667,3.0,4.5,1.5,3.9166666666667
50722,Amazing place to learn martial arts.,-2.6704605477197,-4.4287086,-13.4259542857143,4.1538461538462,4.6666666666667,6.7058823529412,6.1176470588235,4.2352941176471,4.3846153846154,3.4375,3.2857142857143,4.5625,4.5789473684211
50723,Wine choices pretty much the same.,-2.7550485006401,-5.2964873,-12.1499685714286,2.5833333333333,3.3846153846154,5.6,5.0,3.1333333333333,2.9473684210526,2.4666666666667,2.7692307692308,1.7058823529412,3.1428571428571
50724,The victim is a 17-year-old girl.,-1.5194327294206,-2.1214855,-9.5185642857143,3.9285714285714,5.6923076923077,7.0,6.9166666666667,5.875,4.8,4.3571428571429,3.5294117647059,1.8,1.1111111111111
50725,Hatched a Wobbuffet from the Egg.,-2.6949425538381,-4.1684103,-12.6757028571429,2.0555555555556,1.2,3.2352941176471,5.0,1.3846153846154,3.5333333333333,2.0714285714286,4.625,2.0,3.3529411764706
50726,You have such a cute baby.,-2.57348296472,-3.8553598,-10.4746657142857,2.8571428571429,6.6666666666667,6.9333333333333,6.9333333333333,6.5,5.2307692307692,5.7777777777778,4.0714285714286,1.9333333333333,5.5714285714286
50727,Microsoft was the new computing infrastructure.,-3.1893939205578,-6.4272394,-9.7536314285714,1.3333333333333,2.9230769230769,6.2666666666667,6.8,3.5333333333333,4.0,1.5333333333333,2.8461538461538,1.7058823529412,3.4285714285714
50728,It was such a particular experience.,-2.074419641069,-4.2130213,-8.0466542857143,3.2857142857143,4.5714285714286,6.2777777777778,6.7222222222222,4.8571428571429,3.2857142857143,4.625,2.3333333333333,2.0,3.7333333333333
50729,You've managed to edit a value!,-2.5045721214265,-4.954516,-10.085289375,2.5,2.6,5.9333333333333,6.6666666666667,3.3888888888889,2.6923076923077,3.2777777777778,1.3571428571429,1.1333333333333,3.9285714285714
50730,To find in the United States.,-1.5366004343544,-4.1104126,-10.2053614285714,2.2142857142857,2.0833333333333,5.0,5.0769230769231,3.1176470588235,2.5625,2.0,2.5384615384615,4.1875,2.2941176470588
50731,Your decisions will shape the world!,-2.9043748549053,-4.361437,-11.0191414285714,4.6,4.7142857142857,6.9333333333333,6.8,4.6428571428571,3.9333333333333,5.4285714285714,2.5,1.5,5.0833333333333
50732,Options available for lower credit scores.,-3.3177683523723,-5.4723825,-12.3259557142857,2.5,2.6,6.8235294117647,5.6470588235294,5.6923076923077,2.4666666666667,2.5714285714286,1.3125,1.2631578947368,4.0
50733,Could Serenvin Help You Fall Asleep?,-2.7112718522549,-5.468472,-16.3228857142857,1.7857142857143,3.3846153846154,6.5833333333333,5.8333333333333,3.0,2.3333333333333,2.2142857142857,3.2352941176471,1.4666666666667,2.1666666666667
50734,Do any stand out in particular?,-2.7484282084874,-4.854626,-10.6368542857143,2.5625,5.75,6.7272727272727,6.4545454545455,5.8125,2.375,3.4705882352941,2.0,1.2105263157895,2.5
50735,She'll love meeting Maggie and Smythe!,-3.3292190134525,-5.8558354,-13.44196125,3.6875,5.4375,6.875,6.8125,2.3333333333333,3.8666666666667,5.0,3.0,2.3571428571429,5.1764705882353
50736,This allows for much more accuracy.,-2.1859128560339,-4.544675,-11.2660185714286,2.5,5.0625,6.8888888888889,6.7222222222222,5.4375,1.4666666666667,2.75,1.5,1.0,4.4705882352941
50737,Sunday School classes begin at 9:30am.,-2.5536002293229,-3.2895646,-13.13172,1.7333333333333,5.1764705882353,6.8125,6.75,5.4285714285714,4.2307692307692,1.8,2.5333333333333,3.3125,2.8571428571429
50738,Stir-fried egg noodles with assorted vegetables.,-3.1638467907906,-3.4499257,-13.6657914285714,2.3333333333333,4.1176470588235,6.875,6.0625,4.7142857142857,6.7692307692308,1.6,6.3333333333333,1.625,5.2142857142857
50739,And how does it impact mobile?,-2.9568035559995,-4.771655,-10.7818871428571,2.4285714285714,4.75,6.0769230769231,6.4615384615385,3.5882352941176,1.4375,2.1111111111111,1.9230769230769,1.0625,2.5294117647059
50740,"Emilio, stand up for a second.",-2.5000304664884,-3.7383099,-8.341625,2.7058823529412,4.8571428571429,7.0,6.8666666666667,3.4666666666667,4.6153846153846,3.1764705882353,3.7333333333333,1.8666666666667,2.0
50741,I've said it hundreds of times.,-1.9265822786838,-2.6918015,-10.15916125,2.4,6.4375,6.9090909090909,6.8181818181818,6.0526315789474,2.8571428571429,4.75,1.3333333333333,1.5333333333333,1.9333333333333
50742,"It's not his fault, come on.",-2.0599991828203,-3.2437453,-8.8690955555556,2.5,6.4117647058824,6.7222222222222,5.6666666666667,6.0,2.1875,5.6875,1.0,1.0833333333333,2.875
50743,This is really good for democracy.,-2.1071480853217,-4.560298,-8.92766,3.5,4.9411764705882,6.8333333333333,6.8333333333333,6.1176470588235,2.0625,3.9375,1.2307692307692,1.0833333333333,4.9375
50744,Everything changed for all of us.,-2.1441454504217,-3.7393496,-9.2425514285714,4.5625,5.25,6.875,6.75,5.2666666666667,3.3333333333333,5.0,2.25,2.2142857142857,3.5294117647059
50745,"Looking at the scene there, Daryn.",-2.2148829350869,-5.7076387,-10.60276375,1.9285714285714,3.4,5.4666666666667,5.4666666666667,3.3333333333333,2.5384615384615,3.3333333333333,2.2142857142857,2.8666666666667,2.2142857142857
50746,Addiction is not a pretty face.,-2.130150526762,-3.9665687,-10.3282671428571,3.2666666666667,4.2,4.6666666666667,6.0833333333333,3.9411764705882,3.4166666666667,3.8235294117647,2.125,1.5625,1.7692307692308
50747,And I've actually spoken with him.,-2.0487377867103,-3.8271816,-8.4569525,2.6666666666667,5.9375,6.7777777777778,6.3888888888889,6.0625,2.2,3.875,2.0,1.0,3.4117647058824
50748,But monopolies have been regulated before.,-3.5064023307392,-4.5551143,-9.5613057142857,3.125,4.3125,6.5625,5.9375,3.4,2.9333333333333,2.6842105263158,2.25,1.7142857142857,2.7058823529412
50749,You can see the damage here.,-2.19922714574,-3.5205817,-8.6864928571429,3.7647058823529,6.0666666666667,7.0,7.0,6.5,4.4375,3.7857142857143,2.8,2.2222222222222,1.5555555555556
50750,I tried during the 2000 campaign.,-2.5828629391534,-4.9324975,-10.2534185714286,2.2941176470588,4.5333333333333,6.6470588235294,6.7647058823529,5.1875,2.75,4.2857142857143,1.3333333333333,1.3888888888889,2.2777777777778
50751,Back with more right after this.,-2.5941585642951,-5.3326406,-10.8406914285714,2.3333333333333,3.9375,6.6666666666667,6.0555555555556,6.3125,2.0666666666667,2.375,1.625,1.0714285714286,3.8823529411765
50752,"Well, it's hard to say, Geraldo.",-2.2973670270294,-3.596466,-7.654143,2.625,5.0714285714286,7.0,6.7,2.8666666666667,2.7333333333333,4.2941176470588,1.4117647058824,1.0714285714286,1.8235294117647
50753,Let's get it going once again.,-1.8810870274901,-3.5533972,-9.86094125,4.0,5.9166666666667,6.9230769230769,6.9230769230769,5.4117647058824,1.8125,3.3888888888889,2.0,1.375,4.3529411764706
50754,You bet there's other things here.,-2.9172058328986,-4.829055,-9.18340875,3.4285714285714,5.5384615384615,6.6470588235294,5.7647058823529,5.1428571428571,3.5625,3.2857142857143,2.6875,1.8333333333333,3.75
50755,"Dan Schorr, of course, joins us.",-3.5051948853901,-4.4729934,-10.6292544444444,1.5333333333333,2.5882352941176,5.9375,5.6875,2.2857142857143,2.9230769230769,3.0666666666667,2.0666666666667,1.0625,3.2142857142857
50756,"Get out of here, you guys.",-1.8316808087485,-3.003948,-10.7048225,4.0,6.6923076923077,6.7058823529412,6.5882352941176,6.2142857142857,4.0,3.5714285714286,2.3125,2.25,2.6875
50757,It's not -- it's important to me.,-1.3511878781848,-3.280012,-8.005202,3.0769230769231,5.0555555555556,5.5882352941176,5.7058823529412,4.4705882352941,1.9230769230769,5.1875,1.1428571428571,1.0,3.4210526315789
50758,There were probably five of them.,-1.916221669742,-3.7754025,-8.0790542857143,2.6666666666667,5.4666666666667,6.7647058823529,6.8823529411765,5.6923076923077,4.5333333333333,2.8571428571429,3.4375,1.6315789473684,2.9411764705882
50759,I don't know much about him.,-1.0742402577307,-2.5044034,-7.6230875,1.875,6.8333333333333,7.0,7.0,6.75,2.1875,4.5294117647059,1.6666666666667,1.0526315789474,2.125
50760,I started listening to satellite radio.,-2.1839683486947,-4.4923053,-9.92388,2.1428571428571,6.0769230769231,6.9411764705882,6.8823529411765,5.1428571428571,4.5,3.5,4.3125,1.5833333333333,4.4375
50761,I get to ask the question.,-1.8368350097111,-3.6447377,-8.6599542857143,3.75,5.5,6.8125,6.75,5.2666666666667,3.6666666666667,4.0526315789474,1.875,2.2142857142857,3.6470588235294
50762,"No, I'm talking about the staff.",-2.0433181077242,-3.3608873,-8.65945,2.0,6.2222222222222,6.8823529411765,6.8823529411765,5.2352941176471,2.8461538461538,3.0625,2.7142857142857,1.375,2.6315789473684
50763,They had moved to Oklahoma Territory.,-1.8769159657615,-5.5212584,-9.76572,2.6428571428571,4.0,7.0,6.7692307692308,3.4705882352941,3.9375,4.0555555555556,4.5384615384615,5.8125,3.2352941176471
50764,The figures mark a significant turnaround.,-2.8672391431672,-4.5748143,-8.9788757142857,3.0,3.125,6.5882352941176,6.5882352941176,3.9411764705882,3.7857142857143,2.3571428571429,2.9333333333333,1.0714285714286,4.1538461538462
50765,They don't view it that way.,-2.132651858381,-3.2074237,-7.236715,2.5,6.0,6.9333333333333,7.0,6.3333333333333,2.4210526315789,4.7333333333333,1.0,1.5882352941176,2.6428571428571
50766,I will make that commitment today.,-2.4465254970959,-4.234162,-8.9571285714286,2.8666666666667,5.75,6.9090909090909,6.8181818181818,5.5263157894737,3.0,4.75,1.2777777777778,1.4666666666667,4.0666666666667
50767,We need to all come together.,-1.9631660750934,-3.389338,-8.4937057142857,3.3888888888889,6.2666666666667,6.8823529411765,6.4705882352941,6.4615384615385,3.6666666666667,4.9285714285714,2.3125,1.6315789473684,5.6470588235294
50768,So I don't want anybody's sympathy.,-1.7541094409923,-3.6993153,-8.9916988888889,3.4117647058824,6.0714285714286,6.8666666666667,6.0666666666667,4.8666666666667,2.6923076923077,5.8235294117647,1.2666666666667,1.4,2.0833333333333
50769,This is a call for help.,-1.2951481512615,-2.8822105,-8.7159814285714,4.5,5.2941176470588,6.8888888888889,6.8333333333333,6.1176470588235,3.125,5.6875,1.5384615384615,1.25,2.375
50770,And that is a direct strategy.,-2.2428139533315,-4.840493,-7.4454657142857,2.9444444444444,4.75,6.3333333333333,5.9444444444444,5.0625,1.4,2.5625,1.375,1.1428571428571,3.1176470588235
50771,I'm going to take him on.,-1.4699814794585,-3.1713295,-7.87976,4.3333333333333,5.2666666666667,6.8235294117647,6.4117647058824,5.4615384615385,3.0666666666667,4.5,2.4375,1.3157894736842,3.6470588235294
50772,She has buried all of them.,-2.3082351343972,-4.724731,-9.0547257142857,4.0714285714286,5.5384615384615,7.0,6.8333333333333,4.9375,4.5333333333333,4.7857142857143,4.3529411764706,2.0,1.2777777777778
50773,"Again, it's been nearly a week.",-2.1215016394854,-3.1662657,-7.4110377777778,2.6428571428571,6.0,6.9230769230769,6.9230769230769,6.0588235294118,1.5625,3.2222222222222,1.8461538461538,1.5,2.4117647058824
50774,"Here it comes, the unknown DNA.",-2.8538383586066,-4.9238367,-11.5450075,3.8666666666667,2.8125,5.3636363636364,6.2727272727273,2.8947368421053,2.5,3.6875,2.3333333333333,1.4,2.3333333333333
50775,We do have an air lock.,-2.1260579824448,-4.53795,-9.4629385714286,2.8571428571429,4.0,6.6,6.7333333333333,4.0555555555556,3.8461538461538,3.5,3.6428571428571,2.5333333333333,2.5
50776,"Senator Edwards, good luck to you.",-2.5638620597976,-4.307544,-11.07856,1.5714285714286,4.4666666666667,6.8666666666667,6.7333333333333,3.3888888888889,3.0,4.3888888888889,1.8571428571429,1.9333333333333,3.2142857142857
50777,The terror camp was never built.,-2.3739671366555,-5.239355,-10.4668628571429,3.6,3.0625,6.0,6.6363636363636,3.2105263157895,3.2857142857143,3.5,3.4444444444444,3.3333333333333,3.0666666666667
50778,"It was just a symptom, really.",-2.3858286482947,-3.776966,-8.68335125,2.0,5.8461538461538,6.9166666666667,6.9166666666667,5.375,3.0666666666667,3.4285714285714,2.2352941176471,1.5333333333333,1.7222222222222
50779,He joins us now from Phoenix.,-2.6775344439915,-4.5994134,-9.9532928571429,1.8666666666667,4.375,6.8181818181818,6.6363636363636,4.6315789473684,4.0714285714286,3.375,2.4444444444444,5.0,3.2
50780,It was a deadly lung cancer.,-2.077851670129,-4.688616,-9.6026228571429,5.2352941176471,5.0,6.8666666666667,6.7333333333333,4.2666666666667,4.0769230769231,5.0588235294118,3.9333333333333,1.7333333333333,1.0
50781,This is a really weird question.,-2.1552122235298,-2.9372401,-9.4336042857143,2.8571428571429,6.6470588235294,7.0,6.9444444444444,6.5882352941176,2.5,3.9375,1.0,1.0,2.4375
50782,Thousands of innocent lives were lost.,-1.880132202059,-3.7598104,-11.0116628571429,5.1333333333333,4.0625,6.9090909090909,7.0,5.9473684210526,4.3571428571429,6.3125,2.7222222222222,1.6666666666667,1.0
50783,"Larry, thanks for coming in today.",-2.8800357920783,-3.5745485,-10.2935075,3.2857142857143,6.3571428571429,6.8888888888889,6.7222222222222,5.2142857142857,3.8571428571429,4.3125,3.5333333333333,2.6428571428571,4.4666666666667
50784,I'm sick of the whole scene.,-1.5527553707361,-3.6784768,-8.89867875,3.5,6.2142857142857,6.9444444444444,6.9444444444444,5.9285714285714,3.2142857142857,5.6875,2.2,2.4285714285714,1.8666666666667
50785,"You know, the world loves him.",-2.1063656210899,-3.9104497,-9.44417,3.4705882352941,5.4,6.5882352941176,6.1176470588235,5.875,3.9375,5.3571428571429,1.3333333333333,1.6666666666667,4.7777777777778
50786,He don't look nothing like Ricky.,-2.798694062978,-4.725943,-9.21200375,3.0,5.25,5.8125,3.375,2.5333333333333,3.7333333333333,4.3157894736842,2.4375,2.2857142857143,2.4117647058824
50787,Ross Perot evidently has no plan.,-2.9998416900635,-5.234295,-11.431,1.6428571428571,3.7058823529412,6.8333333333333,6.8333333333333,3.8823529411765,2.4375,3.6875,1.2307692307692,1.0,1.75
50788,So let's let that go forward.,-2.1895659826696,-4.54354,-9.7348275,2.1538461538462,3.9444444444444,6.1176470588235,5.7058823529412,3.7058823529412,1.5384615384615,3.1875,1.4285714285714,1.25,3.9473684210526
50789,It is the next entertainment revolution.,-2.6021512746811,-4.6164026,-8.1288471428571,4.0714285714286,4.1666666666667,6.9230769230769,6.8461538461538,3.7058823529412,2.5,2.7222222222222,2.3076923076923,2.125,4.1176470588235
50790,We wouldn't have seen analog cassettes.,-2.8417159784585,-5.4526844,-9.06267375,2.0,3.3333333333333,5.8235294117647,6.2352941176471,3.8125,3.9375,3.0714285714286,5.8666666666667,1.5555555555556,1.9444444444444
50791,They are just defending the law.,-2.4446904148374,-4.806801,-7.9042042857143,3.0833333333333,5.3076923076923,6.6,6.6666666666667,5.1333333333333,3.3684210526316,4.2,1.5384615384615,1.6470588235294,2.7857142857143
50792,She loves to go to church.,-1.8824293017387,-3.6243086,-9.6178342857143,1.9375,6.3333333333333,7.0,6.9090909090909,6.3125,4.1875,5.6470588235294,4.0666666666667,4.3684210526316,3.75
50793,I have a very supportive husband.,-2.187217269625,-3.5940437,-9.7212128571429,2.5,6.3333333333333,6.9333333333333,6.9333333333333,5.8888888888889,4.0,6.1111111111111,2.2142857142857,1.4666666666667,5.9285714285714
50794,You're listening to DAY TO DAY.,-1.8866441613063,-3.940151,-11.28673,2.0,2.9285714285714,5.7333333333333,5.8666666666667,2.0714285714286,2.4,2.0714285714286,2.0,1.3571428571429,2.6666666666667
50795,That's what they wanted to communicate.,-1.7166635505855,-3.7299824,-8.40678225,3.4285714285714,5.5714285714286,6.8333333333333,6.7222222222222,6.3571428571429,3.1428571428571,3.4375,2.2666666666667,1.5714285714286,3.5333333333333
50796,"Boy, I'm taking a deep breath.",-2.3964082151651,-3.470372,-10.8304277777778,3.0,4.5882352941176,6.2222222222222,6.2777777777778,5.1176470588235,5.0,5.4375,1.8461538461538,1.5,3.9375
50797,No I think just the opposite.,-1.8401962220669,-4.0657973,-10.2414385714286,2.2142857142857,5.9411764705882,6.7222222222222,6.0,6.0,2.125,5.0625,1.2307692307692,1.0,2.3125
50798,I am Steven Segal's litigation attorney.,-3.291043639183,-5.0924826,-10.763545,2.7142857142857,3.8,6.9333333333333,6.8,2.9444444444444,4.3076923076923,3.4444444444444,2.2857142857143,1.6,2.2142857142857
50799,And you can ask me why.,-1.8757172312055,-3.849992,-9.9620771428571,2.2,5.7857142857143,6.6666666666667,5.8,5.5,2.4666666666667,3.4285714285714,1.8571428571429,1.1428571428571,2.25
50800,I want everybody to do well.,-2.1519443648202,-3.5330467,-8.6979457142857,3.7142857142857,6.4705882352941,6.9444444444444,6.8888888888889,6.4117647058824,2.875,5.4375,1.3846153846154,1.0833333333333,5.8125
50801,"Where those -- look, here he goes.",-3.0555663619723,-5.5773573,-11.15845,3.0714285714286,3.6666666666667,3.5384615384615,3.5384615384615,2.1764705882353,2.125,2.4444444444444,1.9230769230769,1.4375,1.9411764705882
50802,His parents are from Hong Kong.,-1.7767199050036,-3.8783154,-9.6645828571429,2.6875,6.0,7.0,7.0,5.5625,3.8125,3.8235294117647,2.2,3.9473684210526,3.0625
50803,And command doesn't first believe them.,-2.9898317190818,-6.3988776,-9.44262375,1.9285714285714,2.6153846153846,5.0,5.4166666666667,1.75,2.4,2.7142857142857,1.8235294117647,1.4,1.5555555555556
50804,Please let me answer the question.,-2.2127838134766,-3.6785975,-9.97479,3.3529411764706,6.1428571428571,7.0,7.0,6.0666666666667,2.3076923076923,4.8235294117647,1.8,1.2,2.5833333333333
50805,Dennis doesn't recall that it happened.,-2.4856731477194,-4.221224,-9.30915,3.25,4.625,6.8125,6.5625,3.6666666666667,4.2,4.8421052631579,1.875,2.0,2.1176470588235
50806,"Finally, he was this past Friday.",-2.4399759854589,-4.731175,-7.752967875,2.0666666666667,2.4666666666667,2.8333333333333,5.1666666666667,2.6470588235294,1.8333333333333,2.8235294117647,1.1875,1.1875,1.8461538461538
50807,You can't start with individual programs.,-2.4046623818576,-4.5155725,-7.8835275,1.8888888888889,4.4,6.5882352941176,6.9411764705882,4.1538461538462,2.2,2.4285714285714,1.5,1.1578947368421,2.4117647058824
50808,She also has a great wig.,-2.1321753348623,-4.5401034,-8.39407,2.1428571428571,5.0,6.8666666666667,6.6,4.4444444444444,5.3076923076923,4.3333333333333,5.2142857142857,2.0,4.1428571428571
50809,"Anyway, all that and much more.",-2.6272444895336,-3.661288,-14.22665625,2.8666666666667,4.875,6.1818181818182,5.0,4.6315789473684,1.8571428571429,2.6875,1.1666666666667,1.2,3.6666666666667
50810,"I'm like, I'm a little down.",-1.7418662839466,-3.40265,-9.750628,2.7222222222222,5.25,5.5555555555556,4.2222222222222,4.0,3.2,4.75,1.4375,1.0,1.5882352941176
50811,It still seems a little unreal.,-2.4924903852599,-3.7995849,-9.9105614285714,3.8571428571429,6.5833333333333,7.0,6.9230769230769,5.7647058823529,1.75,4.8888888888889,1.9230769230769,1.4375,3.4705882352941
50812,He's going to be more powerful.,-1.5777404941618,-3.459473,-6.232865,4.625,4.75,6.875,6.9375,4.4666666666667,3.9333333333333,4.4210526315789,2.3125,2.2142857142857,3.3529411764706
50813,This was quite a stunning thing.,-2.5012086970466,-4.0602503,-8.5622228571429,3.7857142857143,5.9230769230769,7.0,6.8333333333333,4.8125,3.1333333333333,4.5,2.7058823529412,1.8666666666667,4.2777777777778
50814,I think it's been very encouraging.,-1.8336829692125,-3.9208045,-7.76066375,2.8823529411765,6.1428571428571,6.9333333333333,6.9333333333333,5.9333333333333,2.2307692307692,4.8823529411765,1.2,1.4,5.5
50815,No one's coming to get you.,-2.0582557916641,-3.0350893,-8.28207,4.5625,5.5,6.9,6.6,5.2666666666667,3.2666666666667,5.4117647058824,1.5294117647059,1.5,1.8823529411765
50816,I thought you might be praying.,-2.1340737683432,-5.362332,-8.7923185714286,2.0,6.375,7.0,6.8823529411765,5.4117647058824,4.8571428571429,4.4285714285714,2.2666666666667,1.7857142857143,3.4615384615385
50817,I knew I couldn't trust you.,-1.7365007498302,-3.3072364,-8.74021,4.4,6.4705882352941,7.0,6.9375,5.9285714285714,2.3076923076923,6.6666666666667,1.6666666666667,1.0,1.2142857142857
50818,I'm not crazy about blind dates.,-2.2850687578321,-3.6878216,-10.30441625,3.3333333333333,6.0,7.0,6.875,5.9285714285714,2.8461538461538,5.6,1.6,2.125,2.2857142857143
50819,Then you're lucky I came along.,-2.1945669278502,-4.238616,-9.96318125,3.6875,6.5,6.8181818181818,6.5454545454545,5.3125,2.6875,5.2941176470588,2.0666666666667,1.2105263157895,4.4375
50820,I have to ask you that.,-2.0262115512575,-3.5759368,-9.25048,2.5,6.0,6.6470588235294,6.4705882352941,6.4615384615385,2.6,4.2857142857143,1.625,1.0526315789474,3.5294117647059
50821,Ruby takes off towards the Cineplex...,-3.0912571464266,-5.4341335,-13.1008642857143,3.2142857142857,2.7142857142857,6.8333333333333,6.0555555555556,3.5714285714286,5.0714285714286,3.1875,4.0666666666667,4.5,3.4
50822,She's going to wash your Jeep?,-2.6073361122981,-4.9521074,-11.0096525,2.6875,5.5714285714286,6.8,6.4,4.2666666666667,4.7333333333333,4.3529411764706,6.1764705882353,2.7142857142857,2.7647058823529
50823,How can you choose this lifestyle?,-2.386610695294,-4.6778555,-10.8423542857143,3.3333333333333,5.8461538461538,6.9333333333333,7.0,5.7333333333333,2.5789473684211,5.1333333333333,1.1538461538462,1.8823529411765,2.0714285714286
50824,"Curing countless diseases, not just ours.",-4.2695800151144,-5.2177463,-12.64413,3.2,3.4705882352941,6.25,6.0,3.6428571428571,2.6923076923077,4.4666666666667,2.1333333333333,1.5625,6.2857142857143
50825,It wasn't even his terrible taste.,-2.4353300400544,-4.873656,-9.332915,3.1176470588235,5.3571428571429,6.0,6.4,3.8666666666667,1.6923076923077,4.3529411764706,1.4,1.5333333333333,1.9166666666667
50826,How much time do you have?,-2.2884293624333,-2.5099165,-10.15558,2.875,6.7142857142857,7.0,7.0,6.6,2.8666666666667,3.4705882352941,1.3529411764706,1.9285714285714,2.5882352941176
50827,I go back to work tomorrow.,-2.0360834172794,-3.6182308,-9.2466485714286,2.3333333333333,6.9375,7.0,7.0,6.75,3.1333333333333,4.875,2.625,3.2142857142857,2.0588235294118
50828,You should practice lying more often.,-3.0356725624629,-4.8057375,-11.2454157142857,4.4375,4.8125,6.875,6.875,3.2666666666667,3.2666666666667,4.5789473684211,1.625,2.0,2.1764705882353
50829,What do you want for free?,-1.7453514624919,-3.250474,-9.4441771428571,3.5714285714286,5.0769230769231,6.8235294117647,6.8235294117647,5.2857142857143,2.9375,3.1428571428571,1.9375,1.1666666666667,4.625
50830,I'm just here with another girl.,-1.8584599420428,-4.429721,-9.68321125,3.5294117647059,5.8,6.8235294117647,6.7647058823529,5.6875,5.125,4.7857142857143,2.2,1.7777777777778,2.3888888888889
50831,Then you must keep it true.,-2.4389327849661,-4.637427,-8.24926,2.8571428571429,3.9166666666667,6.0769230769231,6.2307692307692,3.5882352941176,1.6875,3.1666666666667,1.5384615384615,1.1875,3.5882352941176
50832,I used some of your soap.,-2.766690403223,-4.4758296,-10.09051,3.0714285714286,6.4615384615385,7.0,7.0,6.2142857142857,5.5625,3.4285714285714,6.25,2.0,3.3125
50833,I got pinched in the elevator.,-2.7646192099367,-4.2502346,-10.1973342857143,4.5,3.9333333333333,6.9411764705882,6.7647058823529,4.3076923076923,5.6666666666667,5.2142857142857,5.125,4.2105263157895,1.6470588235294
50834,You mean she's not coming back?,-2.0306100025773,-3.532077,-10.1288975,3.6666666666667,6.5294117647059,6.9375,6.5,5.4285714285714,2.6923076923077,4.6,2.0,1.25,1.7142857142857
50835,"Craig, darling are you in there?",-3.089481983866,-4.9677405,-11.1967975,3.1176470588235,5.6,6.7647058823529,6.1764705882353,4.75,4.625,5.0714285714286,1.4666666666667,1.6666666666667,3.3333333333333
50836,It was just a fishing expedition.,-1.8099944421223,-3.8220232,-9.5043071428571,2.6875,4.6666666666667,6.9090909090909,6.9090909090909,5.0,4.0625,3.7058823529412,4.0,4.5789473684211,3.875
50837,I don't want to discuss it.,-1.2804407561198,-2.7813313,-6.1433865,3.8235294117647,6.6,7.0,6.9411764705882,6.875,3.8125,5.6428571428571,1.3333333333333,1.0555555555556,1.5
50838,Did your wishes ever come true?,-3.3888497693198,-4.080133,-11.5819457142857,4.1875,4.9285714285714,7.0,7.0,5.2666666666667,2.8666666666667,4.5294117647059,1.7647058823529,1.3571428571429,4.3529411764706
50839,"Macaulay, you drew up Wynant's will.",-3.0855417847633,-5.749902,-10.7255455555556,1.6666666666667,3.5294117647059,6.0,6.4375,1.5,3.0,3.8666666666667,3.0666666666667,1.0625,2.0714285714286
50840,"Some of it good, I hope.",-2.4674960374832,-4.794147,-9.40663875,3.0,6.25,6.6923076923077,6.3076923076923,4.8235294117647,1.375,4.0555555555556,1.3846153846154,1.25,4.2352941176471
50841,"On your ear, you've got something.",-2.38808144629,-4.269683,-9.6737288888889,3.1666666666667,4.5384615384615,5.6,4.8,3.6666666666667,5.1578947368421,3.3333333333333,4.4615384615385,1.8235294117647,2.3571428571429
50842,It probably has the Dumper's name.,-2.0895608748708,-5.6619253,-8.585105,2.2,4.4285714285714,4.5333333333333,6.4666666666667,1.7142857142857,1.7333333333333,1.7857142857143,2.2857142857143,1.1428571428571,2.0
50843,There's always risk -- life's a risk.,-2.568354288737,-4.3450475,-9.753181,4.6470588235294,5.0714285714286,6.7333333333333,6.1333333333333,5.2,2.1538461538462,4.7058823529412,1.3333333333333,1.4,2.8333333333333
