subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized,rt_normalized,response_subj_normalized
anon_subject_48,65d4fc29515df31cd1044a85,65d66495914135c00983568c,69,0.0-1.0-0.68,241325,3373,"<div style=""font-size:20px;""><p>How likely is it for someone to bake a cake inside an airfryer?</p></div>",50,4,0,bake,baking,a cake,inside,baking a cake inside,Could someone bake a cake inside,[NP] baked a cake inside,an oven,an airfryer,a freezer,a sigh,critical,html-slider-response,0.8221689663284788,improbable,How likely is it for someone to bake a cake inside an airfryer?,session-65d665a1ac739,0_improbable,-0.8798621027651142,-0.030368640644539414,-0.6354047411193261
anon_subject_48,65d4fc29515df31cd1044a85,65d66495914135c00983568c,70,0.0-1.0-0.69,243712,2385,"<div style=""font-size:20px;""><p>How likely is it for someone to shatter a window using a frisbee?</p></div>",50,100,53,shatter,shattering,a window,using,shattering a window using,Could someone shatter a window using,[NP] shattered a window using,a stone,a frisbee,confetti,a concept,critical,html-slider-response,0.8221689663284788,improbable,How likely is it for someone to shatter a window using a frisbee?,session-65d665a1ac739,53_improbable,1.3885010064763135,-0.8128929278935503,1.6190408028732146
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,1,0.0-1.0-0.0,15638,5282,"<div style=""font-size:20px;""><p>How likely is it for someone to build a house out of language?</p></div>",50,0,3,build,building,a house,out of,building a house out of,Could someone build a house out of,[NP] built a house out of,brick,grass,gas,language,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to build a house out of language?,session-65d667f37f226,3_inconceivable,-0.7830356221489444,1.8607647957995286,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,2,0.0-1.0-0.1,21574,5934,"<div style=""font-size:20px;""><p>How likely is it for someone to dip a biscuit into wine?</p></div>",50,51,25,dip,dipping,a biscuit,into,dipping a biscuit into,Could someone dip a biscuit into,[NP] dipped a biscuit into,coffee,wine,a floor,a myth,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to dip a biscuit into wine?,session-65d667f37f226,25_improbable,0.49861466183393194,2.6434432216957044,0.47650265570605366
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,3,0.0-1.0-0.2,25571,3995,"<div style=""font-size:20px;""><p>How likely is it for someone to display books on a shelf?</p></div>",50,100,26,display,displaying,books,on,displaying books on,Could someone display books on,[NP] displayed books on,a shelf,a bed,a galaxy,a sigh,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to display books on a shelf?,session-65d667f37f226,26_probable,1.2691939418457063,0.31581520357808907,1.7654648868352052
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,4,0.0-1.0-0.3,31142,5570,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into a salad?</p></div>",50,49,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to turn an apple into a salad?,session-65d667f37f226,63_improbable,0.28593345877701415,2.206487781471459,0.4238919523946597
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,5,0.0-1.0-0.4,35297,4153,"<div style=""font-size:20px;""><p>How likely is it for someone to cool a room using a taste?</p></div>",50,0,17,cool,cooling,a room,using,cooling a room using,Could someone cool a room using,[NP] cooled a room using,a fan,shades,a heater,a taste,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to cool a room using a taste?,session-65d667f37f226,17_inconceivable,-1.003072177641852,0.5054826748842176,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,6,0.0-1.0-0.5,39389,4091,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with cream?</p></div>",50,7,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to fill a purse with cream?,session-65d667f37f226,34_improbable,-0.7339689786340674,0.4310561988020659,-0.680932817144613
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,7,0.0-1.0-0.6,45625,6235,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using a whisk?</p></div>",50,36,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to make a smoothie using a whisk?,session-65d667f37f226,41_improbable,0.11811494001897087,3.0047717588042153,0.08192238087059912
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,8,0.0-1.0-0.7,49045,3418,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using a chant?</p></div>",50,0,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to cover a window using a chant?,session-65d667f37f226,18_inconceivable,-1.0541756498647303,-0.37683119479935506,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,9,0.0-1.0-0.8,52574,3528,"<div style=""font-size:20px;""><p>How likely is it for someone to remove a stain using vinegar?</p></div>",50,67,50,remove,removing,a stain,using,removing a stain using,Could someone remove a stain using,[NP] removed a stain using,bleach,vinegar,dirt,truth,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to remove a stain using vinegar?,session-65d667f37f226,50_improbable,0.25564636546379665,-0.24478422110521494,0.8973882821972051
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,10,0.0-1.0-0.9,56413,3838,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with sand?</p></div>",50,98,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to fill a bucket with sand?,session-65d667f37f226,33_probable,1.3407881676122855,0.1273481593055436,1.7128541835238111
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,11,0.0-1.0-0.10,62476,6062,"<div style=""font-size:20px;""><p>How likely is it for someone to break a coconut using a table?</p></div>",50,0,2,break,breaking,a coconut,using,breaking a coconut using,Could someone break a coconut using,[NP] broke a coconut using,a rock,a table,a pillow,a texture,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to break a coconut using a table?,session-65d667f37f226,2_improbable,-0.7112125568262287,2.7970978819943406,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,12,0.0-1.0-0.11,66245,3768,"<div style=""font-size:20px;""><p>How likely is it for someone to enter a room through a wall?</p></div>",50,7,32,enter,entering,a room,through,entering a room through,Could someone enter a room through,[NP] entered a room through,a door,a window,a wall,a theory,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to enter a room through a wall?,session-65d667f37f226,32_impossible,-0.9006152707582555,0.04331826695472715,-0.680932817144613
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,13,0.0-1.0-0.12,69607,3361,"<div style=""font-size:20px;""><p>How likely is it for someone to shave their beard using a teabag?</p></div>",50,0,54,shave,shaving,[POSS] beard,using,shaving [POSS] beard using,Could someone shave [POSS] beard using,[NP] shaved [POSS] beard using,a razor,a knife,a teabag,a belief,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to shave their beard using a teabag?,session-65d667f37f226,54_impossible,-0.7781461708272603,-0.44525553571359133,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,14,0.0-1.0-0.13,72884,3276,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using a gasp?</p></div>",50,0,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to split a log using a gasp?,session-65d667f37f226,56_inconceivable,-1.1669747234730834,-0.5472918335681541,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,15,0.0-1.0-0.14,76690,3805,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using a blowtorch?</p></div>",50,9,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to light a candle using a blowtorch?,session-65d667f37f226,39_improbable,-0.48591767594192536,0.08773406719730156,-0.628322113833219
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,16,0.0-1.0-0.15,79959,3268,"<div style=""font-size:20px;""><p>How likely is it for someone to lift a box using foam?</p></div>",50,11,38,lift,lifting,a box,using,lifting a box using,Could someone lift a box using,[NP] lifted a box using,a forklift,a pulley,foam,an emotion,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to lift a box using foam?,session-65d667f37f226,38_impossible,-0.6014781675854218,-0.5568952498368189,-0.5757114105218251
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,17,0.0-1.0-0.16,84295,4336,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a gasp?</p></div>",50,0,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to hide a gift inside a gasp?,session-65d667f37f226,37_inconceivable,-0.7336261042164889,0.7251608220299235,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,18,0.0-1.0-0.17,89313,5003,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using a zipper?</p></div>",50,91,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to close a jacket using a zipper?,session-65d667f37f226,14_probable,1.0471953118150705,1.525845653429846,1.5287167219339324
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,19,0.0-1.0-0.18,93033,3719,"<div style=""font-size:20px;""><p>How likely is it for someone to chop a carrot using a rag?</p></div>",50,2,10,chop,chopping,a carrot,using,chopping a carrot using,Could someone chop a carrot using,[NP] chopped a carrot using,a knife,a sword,a rag,a color,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to chop a carrot using a rag?,session-65d667f37f226,10_impossible,-0.6862487996802091,-0.015502657690844364,-0.8124595754230979
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,20,0.0-1.0-0.19,96815,3781,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using a house?</p></div>",50,0,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to tighten a bolt using a house?,session-65d667f37f226,62_impossible,-0.6332148143025326,0.05892381839130735,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,21,0.0-1.0-0.20,101833,5017,"<div style=""font-size:20px;""><p>How likely is it for someone to crush a soda can using a chair?</p></div>",50,18,20,crush,crushing,a soda can,using,crushing a soda can using,Could someone crush a soda can using,[NP] crushed a soda can using,a shoe,a chair,a tissue,a day,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to crush a soda can using a chair?,session-65d667f37f226,20_improbable,-0.011385967276499752,1.5426516319000092,-0.3915739489319463
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,22,0.0-1.0-0.21,106154,4320,"<div style=""font-size:20px;""><p>How likely is it for someone to pluck a hair using tongs?</p></div>",50,24,47,pluck,plucking,a hair,using,plucking a hair using,Could someone pluck a hair using,[NP] plucked a hair using,tweezers,tongs,a spoon,sympathy,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to pluck a hair using tongs?,session-65d667f37f226,47_improbable,-0.25640614678061824,0.705953989492594,-0.23374183899776452
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,23,0.0-1.0-0.22,111568,5413,"<div style=""font-size:20px;""><p>How likely is it for someone to construct a tower out of blocks?</p></div>",50,93,15,construct,constructing,a tower,out of,constructing a tower out of,Could someone construct a tower out of,[NP] constructed a tower out of,blocks,bubbles,sparks,seasons,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to construct a tower out of blocks?,session-65d667f37f226,15_probable,1.7891903369699695,2.018020737198914,1.5813274252453264
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,24,0.0-1.0-0.23,115200,3622,"<div style=""font-size:20px;""><p>How likely is it for someone to make a sandwich using a star?</p></div>",50,0,40,make,making,a sandwich,using,making a sandwich using,Could someone make a sandwich using,[NP] made a sandwich using,bread,lettuce,a star,a mile,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to make a sandwich using a star?,session-65d667f37f226,40_impossible,-1.0942551222103147,-0.1319440799484043,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,25,0.0-1.0-0.24,119267,4066,"<div style=""font-size:20px;""><p>How likely is it for someone to shatter a window using a concept?</p></div>",50,13,53,shatter,shattering,a window,using,shattering a window using,Could someone shatter a window using,[NP] shattered a window using,a stone,a frisbee,confetti,a concept,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to shatter a window using a concept?,session-65d667f37f226,53_inconceivable,-0.6476805520405509,0.4010455229624886,-0.5231007072104312
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,26,0.0-1.0-0.25,123351,4083,"<div style=""font-size:20px;""><p>How likely is it for someone to chill a drink using yesterday?</p></div>",50,0,9,chill,chilling,a drink,using,chilling a drink using,Could someone chill a drink using,[NP] chilled a drink using,ice,snow,fire,yesterday,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to chill a drink using yesterday?,session-65d667f37f226,9_inconceivable,-1.0585070464493376,0.4214527825334012,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,27,0.0-1.0-0.26,126888,3536,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using a laptop?</p></div>",50,80,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to call a friend using a laptop?,session-65d667f37f226,5_improbable,0.7254348786811422,-0.2351808048365502,1.2393578537212657
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,28,0.0-1.0-0.27,130410,3521,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using their mind?</p></div>",50,0,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to open a jar using their mind?,session-65d667f37f226,43_impossible,-0.7611789347855017,-0.2531872103402966,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,29,0.0-1.0-0.28,133717,3306,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a giggle?</p></div>",50,3,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to rinse fruit using a giggle?,session-65d667f37f226,51_inconceivable,-0.8346657029335035,-0.5112790225606614,-0.7861542237674009
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,30,0.0-1.0-0.29,137018,3300,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to a verb?</p></div>",50,0,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to take a vacation to a verb?,session-65d667f37f226,61_inconceivable,-0.9860620441448735,-0.51848158476216,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,31,0.0-1.0-0.30,140286,3267,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using a cloth?</p></div>",50,76,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to polish jewelry using a cloth?,session-65d667f37f226,48_probable,1.0016775998067275,-0.558095676870402,1.1341364470984778
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,32,0.0-1.0-0.31,143293,3007,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of plastic?</p></div>",50,13,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to build a bridge out of plastic?,session-65d667f37f226,4_improbable,-0.6591963064973152,-0.870206705602006,-0.5231007072104312
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,33,0.0-1.0-0.32,146459,3164,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their finger?</p></div>",50,76,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to squish a blueberry using their finger?,session-65d667f37f226,58_probable,1.126370062630946,-0.6817396613294605,1.1341364470984778
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,34,0.0-1.0-0.33,149831,3371,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using a scarf?</p></div>",50,26,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to clean a spill using a scarf?,session-65d667f37f226,11_improbable,-0.19460875853847356,-0.43325126537776043,-0.18113113568637057
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,35,0.0-1.0-0.34,153424,3592,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a liquid?</p></div>",50,11,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to dry their hands using a liquid?,session-65d667f37f226,29_impossible,-0.788337882041632,-0.16795689095589705,-0.5757114105218251
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,36,0.0-1.0-0.35,156367,2942,"<div style=""font-size:20px;""><p>How likely is it for someone to dent a car with a nap?</p></div>",50,0,23,dent,denting,a car,with,denting a car with,Could someone dent a car with,[NP] dented a car with,a baseball bat,a dumbbell,a breeze,a nap,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to dent a car with a nap?,session-65d667f37f226,23_inconceivable,-0.8614731849973171,-0.948234462784907,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,37,0.0-1.0-0.36,159905,3538,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using a fan?</p></div>",50,28,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to dry laundry using a fan?,session-65d667f37f226,30_improbable,-0.03297164698443424,-0.23277995076938404,-0.12852043237497662
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,38,0.0-1.0-0.37,164660,4754,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using a lesson?</p></div>",50,0,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to dock a boat using a lesson?,session-65d667f37f226,27_inconceivable,-0.6869861024029993,1.2269393220676559,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,39,0.0-1.0-0.38,167834,3170,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a tornado?</p></div>",50,0,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to carry groceries inside a tornado?,session-65d667f37f226,6_impossible,-1.294918435225172,-0.6745370991279619,-0.8650702787344918
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,40,0.0-1.0-0.39,170858,3022,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a story?</p></div>",50,5,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to pop a balloon using a story?,session-65d667f37f226,49_inconceivable,-0.6961793053970066,-0.8522003000982595,-0.7335435204560069
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,41,0.0-1.0-0.40,175322,4463,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a sock?</p></div>",50,5,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to carve a statue using a sock?,session-65d667f37f226,7_impossible,-0.7921140007268782,0.8776150552949762,-0.7335435204560069
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,42,0.0-1.0-0.41,178510,3187,"<div style=""font-size:20px;""><p>How likely is it for someone to pave a road using cement?</p></div>",50,100,46,pave,paving,a road,using,paving a road using,Could someone pave a road using,[NP] paved a road using,cement,seashells,a comet,happiness,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to pave a road using cement?,session-65d667f37f226,46_probable,1.979570831070686,-0.6541298395570494,1.7654648868352052
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,43,0.0-1.0-0.42,182515,4004,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using an essay?</p></div>",50,1,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to cut grass using an essay?,session-65d667f37f226,21_inconceivable,-0.8779215453468197,0.3266190468803369,-0.8387649270787948
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,44,0.0-1.0-0.43,186417,3901,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using a ladder?</p></div>",50,74,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to climb a tree using a ladder?,session-65d667f37f226,13_probable,0.5426384963014026,0.2029750624212784,1.081525743787084
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,45,0.0-1.0-0.44,189986,3568,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a kettle?</p></div>",50,95,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to boil water using a kettle?,session-65d667f37f226,1_probable,0.9622917378733211,-0.19676713976189128,1.6339381285567203
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,46,0.0-1.0-0.45,192739,2753,"<div style=""font-size:20px;""><p>How likely is it for someone to paint a wall using a mop?</p></div>",50,7,45,paint,painting,a wall,using,painting a wall using,Could someone paint a wall using,[NP] painted a wall using,a brush,a mop,a bathtub,a whisper,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to paint a wall using a mop?,session-65d667f37f226,45_improbable,-0.4906281616708885,-1.1751151721321114,-0.680932817144613
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,47,0.0-1.0-0.46,196348,3607,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a lie?</p></div>",50,6,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to unlock a door using a lie?,session-65d667f37f226,64_inconceivable,-0.7382715835240542,-0.14995048545215067,-0.70723816880031
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,48,0.0-1.0-0.47,199965,3616,"<div style=""font-size:20px;""><p>How likely is it for someone to sew a shirt using a needle?</p></div>",50,95,52,sew,sewing,a shirt,using,sewing a shirt using,Could someone sew a shirt using,[NP] sewed a shirt using,a needle,a toothpick,a potato,thunder,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to sew a shirt using a needle?,session-65d667f37f226,52_probable,1.6570485863353934,-0.13914664214990285,1.6339381285567203
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,49,0.0-1.0-0.48,203581,3615,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a suitcase?</p></div>",50,73,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to pack a suit inside a suitcase?,session-65d667f37f226,44_probable,1.2219486210859216,-0.14034706918348594,1.055220392131387
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,50,0.0-1.0-0.49,206675,3093,"<div style=""font-size:20px;""><p>How likely is it for someone to squeeze juice from an envelope?</p></div>",50,3,57,squeeze,squeezing,juice,from,squeezing juice from,Could someone squeeze juice from,[NP] squeezed juice from,an orange,meat,an envelope,a mumble,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to squeeze juice from an envelope?,session-65d667f37f226,57_impossible,-0.7370857488441606,-0.76696998071386,-0.7861542237674009
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,51,0.0-1.0-0.50,210893,4217,"<div style=""font-size:20px;""><p>How likely is it for someone to cook dinner out of pasta?</p></div>",50,76,16,cook,cooking,dinner,out of,cooking dinner out of,Could someone cook dinner out of,[NP] cooked dinner out of,pasta,insects,the moon,thoughts,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to cook dinner out of pasta?,session-65d667f37f226,16_probable,1.0403878015924657,0.5823100050335355,1.1341364470984778
