,item,item_index,count,responses,rt,age,trial_type,rating
18852,median bearing,18852,10,[ 0 -3 -3 -3 -2 -2 -2 -1  1 -3],6625.9,31.5,crit,-1.8
14436,median bombing,14436,11,[ 3 -3 -3 -1 -2 -2 -2  1 -1 -2 -3],3331.4545454545455,37.09090909090909,crit,-1.3636363636363635
3035,median bread,3035,14,[-2 -3  0 -3 -2 -3 -3 -2  3 -2 -3 -3  0 -2],3820.0714285714284,33.92857142857143,crit,-1.7857142857142858
9488,median bridge,9488,11,[ 0  3  0  0  0 -1 -2  0  0  2 -3],6826.636363636364,36.90909090909091,crit,-0.09090909090909091
18734,median clone,18734,10,[-3 -1 -3 -1 -3 -1  0 -1 -1  0],5145.2,34.5,crit,-1.4
11849,median combat,11849,16,[-3 -3  1 -2 -3 -2 -2 -3  0  0 -2 -3 -3 -2  2  0],4765.3125,34.1875,crit,-1.5625
2279,median conditioning,2279,10,[ 1  3 -2 -1 -3  0 -2 -3 -1 -2],4604.6,32.9,crit,-1.0
11795,median constitution,11795,11,[-1 -3 -2 -3  0 -3 -2 -1 -2 -2 -3],5300.090909090909,33.27272727272727,crit,-2.0
8854,median crater,8854,16,[-3  3 -3 -3  2 -3  1 -1 -3  0  3  2 -3  1 -3  3],5968.0,38.6875,crit,-0.4375
14585,median culture,14585,9,[ 3 -3  1 -2 -3  2  1  2  2],4167.444444444444,35.125,crit,0.3333333333333333
9812,median ditch,9812,10,[ 0 -3  0 -3  3  2 -3  0 -3  0],4337.7,38.4,crit,-0.7
10609,median drought,10609,9,[ 0 -3 -2 -3 -3 -3 -3 -1 -3],4711.888888888889,39.55555555555556,crit,-2.3333333333333335
10054,median ethic,10054,9,[ 0 -3  3 -3 -3 -1 -3 -3 -3],3874.1111111111113,29.88888888888889,crit,-1.7777777777777777
9450,median excitement,9450,9,[ 0  0  1 -2 -3 -1  0  0  1],3643.6666666666665,35.55555555555556,crit,-0.4444444444444444
5248,median frame,5248,13,[ 1 -1  0  2  0 -3 -2  0  0 -3  3  3 -2],7114.7692307692305,29.53846153846154,crit,-0.15384615384615385
9383,median god,9383,9,[-2  0 -2 -2 -3  1 -3  0 -1],3035.8888888888887,34.666666666666664,crit,-1.3333333333333333
18301,median jacket,18301,11,[-1 -3 -3 -3 -3  1 -3 -3 -2  0  0],4462.818181818182,31.09090909090909,crit,-1.8181818181818181
14635,median knife,14635,14,[-3  2 -3 -2 -3 -3 -3 -3 -3  0 -3  1  3 -3],6676.857142857143,31.714285714285715,crit,-1.6428571428571428
12584,median landfill,12584,12,[-3  3 -3  0 -2 -2 -3 -2 -3  3 -3  3],3776.3333333333335,32.416666666666664,crit,-1.0
14190,median league,14190,9,[-3  2  1  2 -1 -1  0  1 -3],4408.555555555556,28.88888888888889,crit,-0.2222222222222222
7486,median letter,7486,12,[ 1  0 -2 -2  3  3 -3  1  0  1 -2  1],4738.75,28.5,crit,0.08333333333333333
13652,median lid,13652,11,[-3 -3 -3 -2 -2 -3 -2  1 -2 -2  1],7495.272727272727,30.727272727272727,crit,-1.8181818181818181
17903,median meadow,17903,9,[-3 -3 -2 -3 -1 -2 -2 -2 -3],4680.888888888889,30.333333333333332,crit,-2.3333333333333335
3813,median motorway,3813,11,[-1  3  2 -3 -2  3 -2 -2 -2  1 -2],7110.727272727273,35.54545454545455,crit,-0.45454545454545453
13674,median mound,13674,12,[-3 -1 -2 -2 -3 -3 -3  2 -3 -3 -1  0],4690.25,34.583333333333336,crit,-1.8333333333333333
16028,median permit,16028,10,[-3 -3  0 -3 -3  3 -3 -2 -1  3],5011.8,32.4,crit,-1.2
3851,median referendum,3851,11,[-3 -1 -1 -2  0 -3 -1 -1  0 -2  1],4933.181818181818,32.54545454545455,crit,-1.1818181818181819
6777,median reflection,6777,15,[ 3 -2  3  0  3  3 -2  1  1 -3  1 -1  3 -3  1],5428.466666666666,30.666666666666668,crit,0.5333333333333333
13202,median repeat,13202,14,[-3 -1 -3 -1 -2 -3  0 -1 -3 -3 -3 -1  0 -2],3485.0714285714284,27.214285714285715,crit,-1.8571428571428572
14047,median rifle,14047,8,[-3 -2 -2 -3 -3 -1 -2  0],3931.5,29.75,crit,-2.0
6202,median sandstone,6202,9,[-2  0  1 -3 -3  1  0 -3 -3],4695.111111111111,39.55555555555556,crit,-1.3333333333333333
2810,median shortage,2810,9,[-3  3  0 -2  2 -2  0  0  1],4956.333333333333,32.22222222222222,crit,-0.1111111111111111
24,median slab,24,12,[ 1 -1 -1 -3 -2 -2 -2 -1 -3  0 -3  0],6789.083333333333,35.083333333333336,crit,-1.4166666666666667
7673,median slave,7673,8,[-3 -3 -1 -1  1 -1 -3 -3],5581.75,38.25,crit,-1.75
14644,median son,14644,11,[-3 -3 -2  0  2  1 -3 -3 -3  0  2],3508.909090909091,32.90909090909091,crit,-1.0909090909090908
3178,median squad,3178,9,[-3 -3 -3 -3 -3 -1 -2 -3 -2],2838.5555555555557,31.444444444444443,crit,-2.5555555555555554
2305,median subsidy,2305,11,[ 3  1  1 -2  3  2  2  3 -3 -1  2],15113.272727272728,34.09090909090909,crit,1.0
2539,median tag,2539,16,[-1 -1 -3  1 -3  2  2 -3 -3  1 -3 -3 -3 -3 -2 -1],4706.3125,28.5625,crit,-1.4375
16370,median teaching,16370,12,[ 1  1  0 -3  1 -1 -1 -2  0  0 -1 -1],6053.416666666667,32.0,crit,-0.5
4993,median title,4993,10,[-1 -3  3 -2 -3  0  1 -2  2 -2],4798.4,28.6,crit,-0.7
4867,median trailer,4867,12,[-2 -3  3 -2  1 -1 -3 -3 -2 -2 -1 -3],5192.083333333333,28.333333333333332,crit,-1.5
8607,median vacuum,8607,12,[-3 -3 -3 -2  1 -3 -2  1 -3  2  0 -1],5357.666666666667,34.833333333333336,crit,-1.3333333333333333
13589,median work,13589,13,[ 2 -3 -2 -1 -1  2 -3  3  1 -3  1 -3 -1],6579.923076923077,33.07692307692308,crit,-0.6153846153846154
19129,median workshop,19129,9,[ 2 -3 -1 -3 -2 -1 -3 -3  0],6553.444444444444,31.0,crit,-1.5555555555555556
14911,medical accordance,14911,9,[-3  1  2  0  2 -2  1  1 -3],3474.3333333333335,43.0,crit,-0.1111111111111111
16840,medical basement,16840,12,[ 0  0 -3  1  3 -2 -3  3 -3  3 -2 -1],4439.666666666667,42.0,crit,-0.3333333333333333
8702,medical eating,8702,14,[ 0  1  1  2 -1 -3  2 -3 -3  1 -1  1  0 -3],3936.1428571428573,33.42857142857143,crit,-0.42857142857142855
3375,medical epic,3375,11,[-2  0 -3 -1 -2  0 -3 -3 -3  2  1],11961.636363636364,30.818181818181817,crit,-1.2727272727272727
1049,medical euro,1049,12,[-2 -2 -3 -3 -2  0 -3 -3 -3  2 -3 -3],3706.3333333333335,30.5,crit,-2.0833333333333335
4172,medical fleet,4172,14,[-1  1  3  3  1  1 -2  3  1 -1 -3 -1 -3  2],4807.357142857143,32.642857142857146,crit,0.2857142857142857
5015,medical fragment,5015,14,[-3 -3 -2  3 -2  0 -2  1 -2  3  3 -2  0 -3],3488.5,31.0,crit,-0.6428571428571429
17312,medical lineup,17312,11,[1 3 2 3 2 1 3 2 2 1 0],5803.545454545455,31.181818181818183,crit,1.8181818181818181
449,medical locality,449,10,[ 2  0  1 -3  0  2  1  0 -2 -2],3985.2,30.3,crit,-0.1
15288,medical login,15288,11,[ 2  3  1 -3  3  3  3 -1  1  1 -2],6346.363636363636,37.18181818181818,crit,1.0
3407,medical minimum,3407,10,[-2 -3 -3  1  0  1 -3 -2 -1  3],3908.0,31.3,crit,-0.9
6009,medical predator,6009,14,[-3  3 -2  3 -3 -1 -3 -2 -3 -1 -3 -3 -1  1],4106.428571428572,31.857142857142858,crit,-1.2857142857142858
13534,medical radius,13534,13,[ 1  0  0 -1  0 -3 -3 -3  0  0 -3 -3 -2],5711.923076923077,34.84615384615385,crit,-1.3076923076923077
18521,medical rope,18521,15,[ 2  0 -2 -1  1  1  1  2 -1 -1  3  3  2 -3 -3],5202.4,29.933333333333334,crit,0.26666666666666666
9794,medical sex,9794,11,[ 3 -2  1 -2  3  2 -3 -1 -3  0 -2],4646.363636363636,35.81818181818182,crit,-0.36363636363636365
6719,medical skull,6719,11,[ 2  0  3 -3  3  2  3  3 -3  0  1],3111.3636363636365,27.727272727272727,crit,1.0
6360,medical start,6360,15,[ 1  0 -3 -1  1  0  3  1  2 -1  1  1 -2  3 -1],6411.466666666666,33.06666666666667,crit,0.3333333333333333
3573,medical stint,3573,14,[ 1  2  1  0  0 -2 -3  3  1 -3  2 -1  3 -2],8696.92857142857,33.07142857142857,crit,0.14285714285714285
15631,medical teammate,15631,11,[ 3  0  0  3  1  3  3 -2  3  2  1],5890.727272727273,32.54545454545455,crit,1.5454545454545454
6835,medical temperature,6835,8,[ 1  1  3 -2  3 -3 -2 -3],3218.875,25.375,crit,-0.25
17513,medical tennis,17513,10,[-2 -2 -3  1 -3 -3  1 -1 -3 -2],12412.1,28.7,crit,-1.7
10461,medical timing,10461,9,[-1  3  2 -3  1  2  0  1  2],4319.333333333333,27.0,crit,0.7777777777777778
10867,medical uncle,10867,11,[-3 -3 -3  1 -3 -3 -2 -3 -3  1  2],4982.818181818182,35.54545454545455,crit,-1.7272727272727273
17532,medical weed,17532,14,[ 3  3  3  3  1  3  3  3  3  3  3 -1  3  2],2891.3571428571427,35.357142857142854,crit,2.5
6448,medical wording,6448,12,[3 3 3 2 2 3 3 3 3 3 3 1],3096.9166666666665,32.166666666666664,crit,2.6666666666666665
15011,medieval accessibility,15011,10,[-2 -2 -3 -1 -2  2 -1 -1 -3  3],7508.3,34.3,crit,-1.0
19016,medieval advert,19016,9,[-3 -3  1 -3 -2 -2  1  1  0],5188.777777777777,36.333333333333336,crit,-1.1111111111111112
4998,medieval allowance,4998,8,[-2 -3  0 -2 -2 -3  0 -3],4027.5,36.125,crit,-1.875
6283,medieval attainment,6283,11,[ 3  0  0  3 -3  3 -2 -3 -2  2  3],6173.545454545455,25.90909090909091,crit,0.36363636363636365
11506,medieval axis,11506,12,[ 3 -3 -2 -3 -2 -3 -2  2  3 -2 -3 -3],4323.083333333333,36.583333333333336,crit,-1.25
1192,medieval bargain,1192,9,[ 2  0 -1 -2  1  0  1  1  1],5363.555555555556,27.333333333333332,crit,0.3333333333333333
17068,medieval bassist,17068,10,[-3 -1 -3 -3 -3 -3 -2 -2  1 -2],4499.0,30.1,crit,-2.1
13386,medieval battery,13386,11,[-3  2 -1 -2  1  1 -3 -3  3 -3 -2],6728.909090909091,32.90909090909091,crit,-0.9090909090909091
18398,medieval bowel,18398,10,[-2 -3  1 -3 -3 -3 -3  2 -3 -3],3012.9,35.1,crit,-2.0
13903,medieval bucket,13903,9,[ 3 -3  2  3  3  3  3  1  2],3476.222222222222,28.22222222222222,crit,1.8888888888888888
4683,medieval care,4683,13,[-1  2  0  2 -2  3  2 -3  2 -3  3  1 -1],4701.923076923077,33.69230769230769,crit,0.38461538461538464
10565,medieval convergence,10565,12,[ 2  3  3  2 -1 -2 -1 -1 -2 -2  2 -1],5649.666666666667,38.75,crit,0.16666666666666666
10829,medieval debit,10829,13,[ 0 -3  3 -3 -1 -3 -3 -3 -2  0 -1  0 -2],6127.615384615385,28.307692307692307,crit,-1.3846153846153846
19827,medieval dismissal,19827,14,[-2 -3 -1 -3 -1 -1 -3  0  2 -1  2 -3 -3 -2],4591.142857142857,36.42857142857143,crit,-1.3571428571428572
102,medieval dividend,102,12,[-3  3 -2 -1 -3 -1 -3 -3 -3 -3 -1 -3],12603.583333333334,34.333333333333336,crit,-1.9166666666666667
17236,medieval divorce,17236,10,[ 0 -3  1  0 -3  3  0  3  3  2],5510.6,32.77777777777778,crit,0.6
18355,medieval doubt,18355,9,[ 3  0  0 -3 -1 -3 -3 -2 -2],3314.8888888888887,36.55555555555556,crit,-1.2222222222222223
10513,medieval embassy,10513,9,[ 3 -3  3  2  0  1  3  2 -1],3467.8888888888887,35.77777777777778,crit,1.1111111111111112
17096,medieval erosion,17096,14,[-1  2  3 -2  2 -3 -1 -3  2 -1 -3  0  1 -3],3900.6428571428573,29.714285714285715,crit,-0.5
13843,medieval exclusion,13843,11,[-2  3 -1 -1  1  0  3  1 -1 -1  2],8294.363636363636,37.90909090909091,crit,0.36363636363636365
996,medieval flesh,996,8,[ 2 -2  0 -1 -1  2 -2  1],5178.25,30.375,crit,-0.125
10017,medieval grape,10017,9,[-2 -1  3 -3 -1 -1  3 -1 -3],3509.6666666666665,28.666666666666668,crit,-0.6666666666666666
6168,medieval guarantee,6168,9,[-2 -1 -3 -3  3 -1 -2 -3 -3],3848.1111111111113,33.55555555555556,crit,-1.6666666666666667
7020,medieval hint,7020,9,[ 0 -1 -3 -3 -2  3 -3  0  1],3380.777777777778,28.555555555555557,crit,-0.8888888888888888
5664,medieval hormone,5664,9,[-3 -2  3 -3 -3  2 -3 -3 -2],2510.1111111111113,31.444444444444443,crit,-1.5555555555555556
18618,medieval interface,18618,9,[ 1 -2  2 -2  3 -3 -3 -3 -2],4678.222222222223,30.88888888888889,crit,-1.0
15600,medieval length,15600,11,[-1 -3  3 -3  2  2 -2  3 -3 -3 -2],3057.3636363636365,29.181818181818183,crit,-0.6363636363636364
6143,medieval lump,6143,12,[-3 -3 -3  0 -1 -1 -3 -2 -2  2  1 -3],5911.75,30.583333333333332,crit,-1.5
9399,medieval mask,9399,8,[2 3 3 3 3 3 0 3],3267.625,43.625,crit,2.5
13679,medieval mayor,13679,13,[-3  3  3 -3  1  3  0  2  1  1 -3  1  3],3352.0,31.53846153846154,crit,0.6923076923076923
7781,medieval pace,7781,13,[-3 -2 -3 -2  1 -2  3  2 -3 -1  0 -1 -1],5626.846153846154,33.46153846153846,crit,-0.9230769230769231
8502,medieval pixel,8502,10,[-3 -1 -3 -3 -3  1 -3 -3 -3 -3],3510.2,30.2,crit,-2.4
1316,medieval poster,1316,12,[ 2  3 -3 -3  2  2 -2 -1  3  2  3  3],6382.083333333333,28.916666666666668,crit,0.9166666666666666
3704,medieval purchase,3704,13,[-2 -3 -3  2 -2 -2  1 -2  3 -2  0  1  2],4560.846153846154,34.23076923076923,crit,-0.5384615384615384
13503,medieval reactor,13503,9,[-3  2  2 -3  0 -3 -3 -3 -3],3989.1111111111113,37.0,crit,-1.5555555555555556
13624,medieval receiver,13624,9,[-3  1 -3 -3 -2 -2 -2  0 -1],6683.111111111111,32.333333333333336,crit,-1.6666666666666667
18927,medieval recommendation,18927,12,[ 0 -3  2  3  2  3  2 -2  1  3 -1 -3],4281.083333333333,32.166666666666664,crit,0.5833333333333334
15517,medieval recruit,15517,9,[ 2  3  3 -3  3 -2  2  2  1],3866.5555555555557,36.44444444444444,crit,1.2222222222222223
12723,medieval ref,12723,12,[ 0 -2 -3 -2 -3  0 -3 -3 -3 -1 -3 -2],4443.833333333333,34.0,crit,-2.0833333333333335
5238,medieval relevance,5238,11,[-1  3  1  2  2  1 -2  3  2 -2  3],3936.6363636363635,31.0,crit,1.0909090909090908
19600,medieval rowing,19600,10,[-3 -3  2 -3  3 -1 -3 -3  0  0],3656.7,27.4,crit,-1.1
19364,medieval seeker,19364,13,[ 2  3 -3 -2 -2  3  2  0  1  1 -2 -1  2],7081.846153846154,32.61538461538461,crit,0.3076923076923077
19175,medieval surrender,19175,9,[-3  1  3  0  1  0 -3  3 -1],5167.222222222223,31.444444444444443,crit,0.1111111111111111
12585,medieval testing,12585,11,[-3  1 -3 -3 -3  0 -1  0 -1  0 -2],3385.5454545454545,32.18181818181818,crit,-1.3636363636363635
8620,medieval transport,8620,14,[ 3  3  1  3  2  3  3  2 -2  1  3  3  3  3],4956.142857142857,28.928571428571427,crit,2.2142857142857144
17142,medieval visit,17142,8,[ 0 -3  1  3  2 -2 -1 -3],2740.375,30.375,crit,-0.375
11601,medieval volcano,11601,10,[ 1  1 -3 -3 -1 -1  0 -3  2 -3],4151.3,31.0,crit,-1.0
13255,mental academy,13255,9,[-3  0  1  1  2 -1  0  0  0],3506.1111111111113,28.22222222222222,crit,0.0
18063,mental anthology,18063,9,[-2  3 -3  2 -2  0 -3  1  0],4946.666666666667,27.555555555555557,crit,-0.4444444444444444
10621,mental auditor,10621,13,[ 0  1  3 -2 -3  3  3 -3 -1  1  3 -2  3],3442.769230769231,41.0,crit,0.46153846153846156
1101,mental bee,1101,16,[-3  1 -3 -3 -3 -3 -3 -2 -2  1  1 -2 -3 -3 -3 -3],2876.875,28.75,crit,-2.0625
17009,mental bench,17009,11,[-3 -3  1 -2 -3 -1 -1  2 -3 -2 -3],10514.454545454546,40.27272727272727,crit,-1.6363636363636365
975,mental bicycle,975,10,[-3 -3 -1  1 -3 -3 -3  0  1 -2],3824.6,32.2,crit,-1.6
5266,mental childcare,5266,11,[ 1  2  0 -3 -2 -1  0 -2  1  3  3],4695.363636363636,30.09090909090909,crit,0.18181818181818182
6940,mental coalition,6940,11,[ 2 -3 -3 -1 -1  0 -1 -3 -1  0 -2],4570.818181818182,34.90909090909091,crit,-1.1818181818181819
11973,mental cone,11973,10,[-3 -1 -3 -2 -3 -2  0  3 -2  0],4226.0,29.3,crit,-1.3
15866,mental constituency,15866,9,[-2 -3 -3 -3 -3 -1 -3  1  2],13822.0,35.888888888888886,crit,-1.6666666666666667
18165,mental contradiction,18165,12,[ 3  3  2  1  2  3  2  0 -1  2  3  3],4418.083333333333,34.166666666666664,crit,1.9166666666666667
10602,mental destination,10602,10,[ 3  1 -3  1 -1 -1  1 -2  3  1],3519.1,38.5,crit,0.3
10696,mental examiner,10696,10,[ 0  3  2  1  3  2 -3  2  3  3],4641.7,41.7,crit,1.6
229,mental excess,229,13,[ 1  3  3 -1  2  2  1  3  3 -3 -1  2  3],4190.384615384615,36.69230769230769,crit,1.3846153846153846
7068,mental mosaic,7068,8,[ 1  0 -2  0 -2 -2 -2 -1],6683.625,29.25,crit,-1.0
3624,mental musical,3624,11,[ 1 -3 -3  1 -1  2 -3 -2 -2  1  2],7318.909090909091,34.09090909090909,crit,-0.6363636363636364
14998,mental nationality,14998,14,[-3 -1 -3 -3  1 -3 -3  1  3  2  0 -2  3  1],3694.1428571428573,38.0,crit,-0.5
1909,mental offence,1909,11,[ 3 -2  0  1  3 -2  1  3  0  2 -1],5466.636363636364,30.363636363636363,crit,0.7272727272727273
13365,mental region,13365,13,[ 1 -1  1  1 -2 -1  2  0  2 -1 -1  1  1],4689.615384615385,38.0,crit,0.23076923076923078
9218,mental ridge,9218,8,[ 2 -1 -2 -1  2 -3 -1 -2],5807.125,32.5,crit,-0.75
15497,mental salvation,15497,15,[ 2  3  2  0  3  3  2  2  3  3  2 -2  1  2  3],4363.333333333333,31.2,crit,1.9333333333333333
7058,mental semester,7058,11,[-1 -2  3 -3  0  0 -2 -1  1 -1 -2],4910.363636363636,40.0,crit,-0.7272727272727273
7906,mental serial,7906,15,[-3 -3 -3 -3 -1 -3 -3  0 -3 -2 -3  3 -2 -3 -3],4760.533333333334,37.53333333333333,crit,-2.1333333333333333
13235,mental snake,13235,8,[-3  1  2 -3 -3 -3 -3 -2],4719.5,47.0,crit,-1.75
19304,mental specie,19304,10,[-3 -3 -3 -3 -3  1 -1 -3 -3 -3],8834.2,40.6,crit,-2.4
9511,mental spreadsheet,9511,10,[ 2 -2  2  2 -3  3  2 -2  3  3],9217.3,40.5,crit,1.0
6627,mental steering,6627,12,[ 1  1  0  2 -2 -1  3  1  3  3  2 -2],4216.75,30.666666666666668,crit,0.9166666666666666
12897,mental sunlight,12897,10,[-3 -3 -1 -3 -3 -2 -2 -3 -2 -3],6386.2,34.7,crit,-2.5
18913,mental tribute,18913,13,[ 1  2  2  1  3 -1 -1 -1 -2 -3  1  3  3],4087.6153846153848,31.53846153846154,crit,0.6153846153846154
7052,mental urine,7052,11,[-2 -2 -3 -3  0 -2 -3 -3 -3 -3 -3],2593.2727272727275,33.36363636363637,crit,-2.4545454545454546
12139,mental warranty,12139,12,[-3 -2 -2 -3 -1 -3 -3 -3 -3 -3 -2  2],4767.25,30.25,crit,-2.1666666666666665
15254,middle accessibility,15254,14,[ 2 -2 -3 -2  2  3 -3 -2 -3 -2 -2  2  3  2],5225.5,30.928571428571427,crit,-0.35714285714285715
7545,middle agriculture,7545,9,[-2 -3  0  0  2  2 -2 -1  1],3462.0,36.0,crit,-0.3333333333333333
17311,middle cancer,17311,10,[-3 -2 -2 -2 -2  0 -2 -2  2 -3],4523.0,32.3,crit,-1.6
1230,middle clarity,1230,9,[ 0 -3 -3 -2 -1 -2  0 -2 -3],4742.888888888889,29.22222222222222,crit,-1.7777777777777777
147,middle class,147,1149,[3 3 3 ... 3 3 3],2947.751087902524,34.11933797909408,gold,2.8798955613577024
4530,middle cooking,4530,10,[ 0 -2  1 -3 -3 -3 -3 -3 -3 -2],3182.1,32.0,crit,-2.1
4406,middle developer,4406,14,[ 3 -1 -2  2  0  3  1  0 -1 -3 -1  1  2  2],3642.714285714286,27.928571428571427,crit,0.42857142857142855
2528,middle dirt,2528,18,[-2  2 -3 -3 -3  1 -3  2 -3  3 -1  0 -3  3 -2 -3 -3 -3],5201.222222222223,32.611111111111114,crit,-1.1666666666666667
7642,middle documentary,7642,12,[ 0 -3 -2 -3  0 -3 -2 -3 -1 -2 -2 -1],4227.0,29.416666666666668,crit,-1.8333333333333333
3736,middle eating,3736,12,[-3 -2 -3 -3 -3 -3 -2 -3 -3 -3 -3  0],3184.25,36.916666666666664,crit,-2.5833333333333335
13614,middle electricity,13614,12,[-2 -3 -3 -3 -3 -2 -3 -3  0 -2 -3  2],4187.25,34.916666666666664,crit,-2.0833333333333335
14732,middle final,14732,12,[ 0 -3  0  1 -3 -3 -3 -2 -3 -3 -3 -3],4636.75,34.083333333333336,crit,-2.0833333333333335
3607,middle gravel,3607,14,[ 0 -2 -3  0 -2 -1 -3 -3 -3  2 -3 -3 -2 -2],4512.142857142857,38.785714285714285,crit,-1.7857142857142858
13735,middle habitat,13735,11,[-1 -2  3 -3  2  0  3  0  0  3  2],8679.454545454546,36.18181818181818,crit,0.6363636363636364
12627,middle honey,12627,13,[-3 -3 -3 -1  0 -3 -3  2 -3 -2 -3 -3 -1],3305.6923076923076,36.0,crit,-2.0
9363,middle inception,9363,9,[-1 -1 -3  1 -3 -1 -1 -1 -2],10171.555555555555,41.888888888888886,crit,-1.3333333333333333
9361,middle legion,9361,10,[ 1 -3  3 -1 -2  2  0  3  1  1],7762.7,34.2,crit,0.5
11485,middle maternity,11485,16,[ 0  0 -3 -3 -3 -2  0  2 -1 -3 -3  1 -3 -2 -1  3],4614.5,33.5,crit,-1.125
9810,middle mound,9810,10,[-3  3  2  3  1 -1  2  3  2 -3],10359.5,33.6,crit,0.9
12765,middle paint,12765,12,[-1 -2 -2 -3  0 -1 -2 -1 -3 -2  1  1],4199.583333333333,39.416666666666664,crit,-1.25
16258,middle pest,16258,11,[ 1  1 -1 -2 -1  3  0 -2 -3 -2 -3],4359.272727272727,38.0,crit,-0.8181818181818182
6434,middle plastic,6434,9,[-3 -3 -3 -3  1 -3 -3 -3 -3],3775.1111111111113,36.888888888888886,crit,-2.5555555555555554
4738,middle presidency,4738,9,[-2  0  1 -1 -2 -3 -3 -3 -3],37938.11111111111,32.77777777777778,crit,-1.7777777777777777
15913,middle registration,15913,14,[-3 -3 -1 -3 -1 -2  1 -3 -2 -2  3 -2 -1 -1],4590.357142857143,35.07142857142857,crit,-1.4285714285714286
13788,middle reward,13788,13,[ 2  3 -3 -1  1  3  1  2  2  0  0  3  0],3739.5384615384614,32.53846153846154,crit,1.0
15113,middle subsidy,15113,8,[ 2  0  0  0 -2 -3  1  3],4822.875,41.375,crit,0.125
11193,middle tribunal,11193,8,[ 3 -1  0 -2  1  2  2  2],3847.5,38.875,crit,0.875
7772,middle vicinity,7772,10,[-3 -1  0 -3 -2  0 -3  0  3  1],5503.4,31.8,crit,-0.8
5236,middle workstation,5236,8,[0 1 2 3 2 3 3 2],3526.0,36.625,crit,2.0
8095,military appetite,8095,8,[-1  1  3  0 -2 -1  1  2],3910.75,43.75,crit,0.375
5982,military asthma,5982,11,[-3 -2 -3 -1  0 -3 -1 -3  0 -3  0],4685.272727272727,34.81818181818182,crit,-1.7272727272727273
17024,military batsman,17024,8,[-3  0 -2 -2  2 -3 -3  1],4739.625,37.375,crit,-1.25
9466,military cannabis,9466,11,[-2  3  1  3 -3 -1 -2 -3 -2  1  0],4593.909090909091,38.09090909090909,crit,-0.45454545454545453
9664,military compilation,9664,12,[ 1  3  1  2 -2  0 -1 -3  3  2 -2  3],4198.833333333333,38.25,crit,0.5833333333333334
9327,military earth,9327,13,[-3 -3 -3 -2 -1 -3 -3 -3 -3 -1 -2 -3 -2],4134.384615384615,36.84615384615385,crit,-2.4615384615384617
11100,military grandson,11100,8,[ 0  1 -3 -2  0  3  3  1],3364.75,38.25,crit,0.375
17828,military kilometre,17828,9,[-2  1 -2 -3 -1 -3 -3  1 -1],5862.666666666667,28.333333333333332,crit,-1.4444444444444444
12839,military lake,12839,8,[-3  0 -3 -3 -2 -3 -3 -3],4758.875,32.25,crit,-2.5
16066,military prejudice,16066,11,[ 3  2  2  2  1 -1  2  3  3 -2  3],4526.272727272727,37.27272727272727,crit,1.6363636363636365
6492,military queue,6492,11,[ 3 -1  2  3 -3  3  3  2  2 -3  3],4131.545454545455,32.36363636363637,crit,1.2727272727272727
1240,military read,1240,13,[-2 -3 -2  2  1 -3 -3 -3 -2  3  1 -2  0],7386.846153846154,37.38461538461539,crit,-1.0
7511,military regulator,7511,13,[-2 -3  3  1  3  2  3  0  3  3  2  3  2],3365.6153846153848,36.30769230769231,crit,1.5384615384615385
17680,military rose,17680,9,[-2 -3 -3 -3 -1 -3 -1 -2  2],4117.111111111111,38.77777777777778,crit,-1.7777777777777777
12714,military striker,12714,9,[ 0  2  3  3 -3  1  3  3  3],3676.0,31.77777777777778,crit,1.6666666666666667
4467,military warranty,4467,10,[ 3  2  3 -3  0  3  1  3 -2  2],6535.3,33.8,crit,1.2
4201,military wash,4201,14,[ 2 -3 -2 -3 -3  3  0 -2 -2 -3 -3 -1 -3 -1],11124.214285714286,31.357142857142858,crit,-1.5
13841,minimal Police,13841,11,[ 1 -2  2 -2 -3  2 -3 -3  3  2  3],3212.6363636363635,37.90909090909091,crit,0.0
10806,minimal ash,10806,10,[ 0 -3 -3  2  3  1  0 -3 -3  3],4573.3,29.7,crit,-0.3
8073,minimal ban,8073,13,[ 1  1  2  2 -1  2 -1 -2  2  0  2  3 -2],3474.076923076923,32.76923076923077,crit,0.6923076923076923
8037,minimal barrel,8037,10,[-3 -3 -2 -1 -2  1 -3 -3 -3 -2],3798.9,26.6,crit,-2.1
1817,minimal boat,1817,14,[ 1  2 -3  3 -3  1 -1  1 -3 -3 -1 -1 -3  1],4181.0,28.928571428571427,crit,-0.6428571428571429
3798,minimal broadcast,3798,11,[ 3  3  0  3  3  0 -1 -2  0  3  2],6412.545454545455,37.45454545454545,crit,1.2727272727272727
2192,minimal brochure,2192,14,[ 3 -2 -1  0  3  2 -3  2  3 -1 -3  3  3  1],6253.285714285715,30.285714285714285,crit,0.7142857142857143
4927,minimal cereal,4927,10,[-3  3  1  0 -2 -3 -3  3 -2 -2],3238.7,34.5,crit,-0.8
16506,minimal custody,16506,11,[ 0  3 -3  1  0  2  3  1  1  3  2],5296.181818181818,37.72727272727273,crit,1.1818181818181819
17327,minimal department,17327,9,[-2 -2 -2  0 -2 -3  0  0  3],5602.111111111111,29.0,crit,-0.8888888888888888
15984,minimal destination,15984,10,[-3  1  0 -3 -2 -1 -3 -3  1  1],3032.7,39.7,crit,-1.2
6214,minimal enemy,6214,15,[-3 -3 -3 -2 -3 -2  3 -2  0 -3 -3 -1  3 -1  1],4965.666666666667,35.666666666666664,crit,-1.2666666666666666
